   Vs(kts)	  Hi(m)		 sigf(kPa)	 R_br(kN)	R_cl(kN)	R_bu(kN)	  R_i(kN)
 2.000000	2.300000	700.000000	267.262024	-5673.216797	3294.231934	-2111.722900
 2.000000	2.400000	700.000000	281.865204	-5919.877930	3437.459473	-2200.553467
 2.000000	2.500000	700.000000	296.621368	-6166.540039	3580.686279	-2289.232178
 2.000000	2.600000	700.000000	311.525879	-6413.201660	3723.912842	-2377.762695
 2.000000	2.700000	700.000000	326.574402	-6659.862793	3867.141113	-2466.147461
 2.000000	2.800000	700.000000	341.762970	-6906.524414	4010.368896	-2554.392578
 2.000000	2.900000	700.000000	357.087738	-7153.186523	4153.596191	-2642.502930
 2.000000	3.000000	700.000000	372.545258	-7399.847656	4296.824219	-2730.478027
 2.000000	1.000000	750.000000	101.097565	-2466.615723	1432.274414	-933.243896
 2.000000	1.100000	750.000000	113.888939	-2713.277832	1575.502197	-1023.886475
 2.000000	1.200000	750.000000	126.974709	-2959.938965	1718.729736	-1114.234497
 2.000000	1.300000	750.000000	140.336227	-3206.600830	1861.956421	-1204.308105
 2.000000	1.400000	750.000000	153.957458	-3453.261963	2005.184082	-1294.120361
 2.000000	1.500000	750.000000	167.824265	-3699.923828	2148.412109	-1383.687500
 2.000000	1.600000	750.000000	181.924286	-3946.585205	2291.638916	-1473.021973
 2.000000	1.700000	750.000000	196.246475	-4193.247070	2434.866943	-1562.133545
 2.000000	1.800000	750.000000	210.780914	-4439.908691	2578.093750	-1651.033691
 2.000000	1.900000	750.000000	225.518784	-4686.569824	2721.322021	-1739.729004
 2.000000	2.000000	750.000000	240.451874	-4933.231445	2864.548828	-1828.230713
 2.000000	2.100000	750.000000	255.572876	-5179.893066	3007.775635	-1916.544189
 2.000000	2.200000	750.000000	270.875061	-5426.555664	3151.004395	-2004.676025
 2.000000	2.300000	750.000000	286.352234	-5673.216797	3294.231934	-2092.633057
 2.000000	2.400000	750.000000	301.998474	-5919.877930	3437.459473	-2180.419922
 2.000000	2.500000	750.000000	317.808594	-6166.540039	3580.686279	-2268.045166
 2.000000	2.600000	750.000000	333.777679	-6413.201660	3723.912842	-2355.511230
 2.000000	2.700000	750.000000	349.901123	-6659.862793	3867.141113	-2442.821045
 2.000000	2.800000	750.000000	366.174591	-6906.524414	4010.368896	-2529.980957
 2.000000	2.900000	750.000000	382.594025	-7153.186523	4153.596191	-2616.996582
 2.000000	3.000000	750.000000	399.155640	-7399.847656	4296.824219	-2703.867920
 2.000000	1.000000	800.000000	107.837395	-2466.615723	1432.274414	-926.503845
 2.000000	1.100000	800.000000	121.481529	-2713.277832	1575.502197	-1016.294006
 2.000000	1.200000	800.000000	135.439697	-2959.938965	1718.729736	-1105.769531
 2.000000	1.300000	800.000000	149.691986	-3206.600830	1861.956421	-1194.952393
 2.000000	1.400000	800.000000	164.221268	-3453.261963	2005.184082	-1283.856567
 2.000000	1.500000	800.000000	179.012527	-3699.923828	2148.412109	-1372.499268
 2.000000	1.600000	800.000000	194.052567	-3946.585205	2291.638916	-1460.893799
 2.000000	1.700000	800.000000	209.329575	-4193.247070	2434.866943	-1549.050537
 2.000000	1.800000	800.000000	224.832962	-4439.908691	2578.093750	-1636.981689
 2.000000	1.900000	800.000000	240.553360	-4686.569824	2721.322021	-1724.694458
 2.000000	2.000000	800.000000	256.481995	-4933.231445	2864.548828	-1812.200806
 2.000000	2.100000	800.000000	272.611084	-5179.893066	3007.775635	-1899.506226
 2.000000	2.200000	800.000000	288.933411	-5426.555664	3151.004395	-1986.617554
 2.000000	2.300000	800.000000	305.442322	-5673.216797	3294.231934	-2073.542480
 2.000000	2.400000	800.000000	322.131714	-5919.877930	3437.459473	-2160.287109
 2.000000	2.500000	800.000000	338.995850	-6166.540039	3580.686279	-2246.857666
 2.000000	2.600000	800.000000	356.029572	-6413.201660	3723.912842	-2333.259277
 2.000000	2.700000	800.000000	373.227875	-6659.862793	3867.141113	-2419.493896
 2.000000	2.800000	800.000000	390.586273	-6906.524414	4010.368896	-2505.569092
 2.000000	2.900000	800.000000	408.100311	-7153.186523	4153.596191	-2591.489990
 2.000000	3.000000	800.000000	425.765991	-7399.847656	4296.824219	-2677.257568
 3.000000	1.000000	500.000000	67.398376	-3699.923828	1432.274414	-2200.250977
 3.000000	1.100000	500.000000	75.925957	-4069.916260	1575.502197	-2418.488037
 3.000000	1.200000	500.000000	84.649796	-4439.909180	1718.729736	-2636.529297
 3.000000	1.300000	500.000000	93.557487	-4809.900879	1861.956421	-2854.386963
 3.000000	1.400000	500.000000	102.638298	-5179.893066	2005.184082	-3072.070557
 3.000000	1.500000	500.000000	111.882843	-5549.886230	2148.412109	-3289.591064
 3.000000	1.600000	500.000000	121.282852	-5919.877930	2291.638916	-3506.956055
 3.000000	1.700000	500.000000	130.830978	-6289.871094	2434.866943	-3724.173096
 3.000000	1.800000	500.000000	140.520615	-6659.862305	2578.093750	-3941.248291
 3.000000	1.900000	500.000000	150.345840	-7029.856445	2721.322021	-4158.188477
 3.000000	2.000000	500.000000	160.301254	-7399.847656	2864.548828	-4374.997070
 3.000000	2.100000	500.000000	170.381912	-7769.839844	3007.775635	-4591.682129
 3.000000	2.200000	500.000000	180.583389	-8139.832520	3151.004395	-4808.244629
 3.000000	2.300000	500.000000	190.901459	-8509.826172	3294.231934	-5024.692383
 3.000000	2.400000	500.000000	201.332321	-8879.818359	3437.459473	-5241.026367
 3.000000	2.500000	500.000000	211.872406	-9249.809570	3580.686279	-5457.251953
 3.000000	2.600000	500.000000	222.518478	-9619.801758	3723.912842	-5673.371094
 3.000000	2.700000	500.000000	233.267441	-9989.794922	3867.141113	-5889.387207
 3.000000	2.800000	500.000000	244.116425	-10359.787109	4010.368896	-6105.301758
 3.000000	2.900000	500.000000	255.062683	-10729.780273	4153.596191	-6321.121094
 3.000000	3.000000	500.000000	266.103760	-11099.772461	4296.824219	-6536.844238
 3.000000	1.000000	550.000000	74.138214	-3699.923828	1432.274414	-2193.510986
 3.000000	1.100000	550.000000	83.518555	-4069.916260	1575.502197	-2410.895508
 3.000000	1.200000	550.000000	93.114792	-4439.909180	1718.729736	-2628.064209
 3.000000	1.300000	550.000000	102.913239	-4809.900879	1861.956421	-2845.031494
 3.000000	1.400000	550.000000	112.902122	-5179.893066	2005.184082	-3061.806885
 3.000000	1.500000	550.000000	123.071121	-5549.886230	2148.412109	-3278.403076
 3.000000	1.600000	550.000000	133.411118	-5919.877930	2291.638916	-3494.827881
 3.000000	1.700000	550.000000	143.914078	-6289.871094	2434.866943	-3711.090088
 3.000000	1.800000	550.000000	154.572693	-6659.862305	2578.093750	-3927.196289
 3.000000	1.900000	550.000000	165.380432	-7029.856445	2721.322021	-4143.153809
 3.000000	2.000000	550.000000	176.331375	-7399.847656	2864.548828	-4358.966797
 3.000000	2.100000	550.000000	187.420105	-7769.839844	3007.775635	-4574.644043
 3.000000	2.200000	550.000000	198.641724	-8139.832520	3151.004395	-4790.186523
 3.000000	2.300000	550.000000	209.991592	-8509.826172	3294.231934	-5005.602539
 3.000000	2.400000	550.000000	221.465530	-8879.818359	3437.459473	-5220.892578
 3.000000	2.500000	550.000000	233.059647	-9249.809570	3580.686279	-5436.063965
 3.000000	2.600000	550.000000	244.770309	-9619.801758	3723.912842	-5651.119141
 3.000000	2.700000	550.000000	256.594177	-9989.794922	3867.141113	-5866.060059
 3.000000	2.800000	550.000000	268.528046	-10359.787109	4010.368896	-6080.890137
 3.000000	2.900000	550.000000	280.568939	-10729.780273	4153.596191	-6295.615234
 3.000000	3.000000	550.000000	292.714081	-11099.772461	4296.824219	-6510.233887
 3.000000	1.000000	600.000000	80.878044	-3699.923828	1432.274414	-2186.771484
 3.000000	1.100000	600.000000	91.111153	-4069.916260	1575.502197	-2403.302734
 3.000000	1.200000	600.000000	101.579765	-4439.909180	1718.729736	-2619.599365
 3.000000	1.300000	600.000000	112.268982	-4809.900879	1861.956421	-2835.675537
 3.000000	1.400000	600.000000	123.165970	-5179.893066	2005.184082	-3051.542969
 3.000000	1.500000	600.000000	134.259415	-5549.886230	2148.412109	-3267.214600
 3.000000	1.600000	600.000000	145.539429	-5919.877930	2291.638916	-3482.699463
 3.000000	1.700000	600.000000	156.997177	-6289.871094	2434.866943	-3698.007080
 3.000000	1.800000	600.000000	168.624741	-6659.862305	2578.093750	-3913.144287
 3.000000	1.900000	600.000000	180.415009	-7029.856445	2721.322021	-4128.119629
 3.000000	2.000000	600.000000	192.361496	-7399.847656	2864.548828	-4342.937012
 3.000000	2.100000	600.000000	204.458313	-7769.839844	3007.775635	-4557.605957
 3.000000	2.200000	600.000000	216.700058	-8139.832520	3151.004395	-4772.127930
 3.000000	2.300000	600.000000	229.081757	-8509.826172	3294.231934	-4986.512207
 3.000000	2.400000	600.000000	241.598770	-8879.818359	3437.459473	-5200.759277
 3.000000	2.500000	600.000000	254.246872	-9249.809570	3580.686279	-5414.876953
 3.000000	2.600000	600.000000	267.022186	-9619.801758	3723.912842	-5628.867188
 3.000000	2.700000	600.000000	279.920898	-9989.794922	3867.141113	-5842.732910
 3.000000	2.800000	600.000000	292.939728	-10359.787109	4010.368896	-6056.478027
 3.000000	2.900000	600.000000	306.075226	-10729.780273	4153.596191	-6270.108887
 3.000000	3.000000	600.000000	319.324493	-11099.772461	4296.824219	-6483.624023
 3.000000	1.000000	650.000000	87.617882	-3699.923828	1432.274414	-2180.031494
 3.000000	1.100000	650.000000	98.703743	-4069.916260	1575.502197	-2395.710205
 3.000000	1.200000	650.000000	110.044746	-4439.909180	1718.729736	-2611.134277
 3.000000	1.300000	650.000000	121.624733	-4809.900879	1861.956421	-2826.320068
 3.000000	1.400000	650.000000	133.429779	-5179.893066	2005.184082	-3041.279053
 3.000000	1.500000	650.000000	145.447693	-5549.886230	2148.412109	-3256.026611
 3.000000	1.600000	650.000000	157.667709	-5919.877930	2291.638916	-3470.571533
 3.000000	1.700000	650.000000	170.080261	-6289.871094	2434.866943	-3684.923584
 3.000000	1.800000	650.000000	182.676804	-6659.862305	2578.093750	-3899.091797
 3.000000	1.900000	650.000000	195.449615	-7029.856445	2721.322021	-4113.084961
 3.000000	2.000000	650.000000	208.391632	-7399.847656	2864.548828	-4326.907227
 3.000000	2.100000	650.000000	221.496506	-7769.839844	3007.775635	-4540.567871
 3.000000	2.200000	650.000000	234.758392	-8139.832520	3151.004395	-4754.069336
 3.000000	2.300000	650.000000	248.171890	-8509.826172	3294.231934	-4967.421875
 3.000000	2.400000	650.000000	261.731995	-8879.818359	3437.459473	-5180.626465
 3.000000	2.500000	650.000000	275.434113	-9249.809570	3580.686279	-5393.689941
 3.000000	2.600000	650.000000	289.274017	-9619.801758	3723.912842	-5606.615234
 3.000000	2.700000	650.000000	303.247650	-9989.794922	3867.141113	-5819.405762
 3.000000	2.800000	650.000000	317.351379	-10359.787109	4010.368896	-6032.066895
 3.000000	2.900000	650.000000	331.581482	-10729.780273	4153.596191	-6244.603027
 3.000000	3.000000	650.000000	345.934875	-11099.772461	4296.824219	-6457.013184
 3.000000	1.000000	700.000000	94.357719	-3699.923828	1432.274414	-2173.291504
 3.000000	1.100000	700.000000	106.296341	-4069.916260	1575.502197	-2388.117676
 3.000000	1.200000	700.000000	118.509735	-4439.909180	1718.729736	-2602.669678
 3.000000	1.300000	700.000000	130.980499	-4809.900879	1861.956421	-2816.964111
 3.000000	1.400000	700.000000	143.693604	-5179.893066	2005.184082	-3031.015381
 3.000000	1.500000	700.000000	156.635971	-5549.886230	2148.412109	-3244.837891
 3.000000	1.600000	700.000000	169.796005	-5919.877930	2291.638916	-3458.443115
 3.000000	1.700000	700.000000	183.163361	-6289.871094	2434.866943	-3671.840576
 3.000000	1.800000	700.000000	196.728882	-6659.862305	2578.093750	-3885.039795
 3.000000	1.900000	700.000000	210.484192	-7029.856445	2721.322021	-4098.050293
 3.000000	2.000000	700.000000	224.421753	-7399.847656	2864.548828	-4310.876953
 3.000000	2.100000	700.000000	238.534698	-7769.839844	3007.775635	-4523.529785
 3.000000	2.200000	700.000000	252.816742	-8139.832520	3151.004395	-4736.011719
 3.000000	2.300000	700.000000	267.262024	-8509.826172	3294.231934	-4948.332031
 3.000000	2.400000	700.000000	281.865204	-8879.818359	3437.459473	-5160.493652
 3.000000	2.500000	700.000000	296.621368	-9249.809570	3580.686279	-5372.502930
 3.000000	2.600000	700.000000	311.525879	-9619.801758	3723.912842	-5584.362793
 3.000000	2.700000	700.000000	326.574402	-9989.794922	3867.141113	-5796.080078
 3.000000	2.800000	700.000000	341.762970	-10359.787109	4010.368896	-6007.654785
 3.000000	2.900000	700.000000	357.087738	-10729.780273	4153.596191	-6219.096191
 3.000000	3.000000	700.000000	372.545258	-11099.772461	4296.824219	-6430.402832
 3.000000	1.000000	750.000000	101.097565	-3699.923828	1432.274414	-2166.552002
 3.000000	1.100000	750.000000	113.888939	-4069.916260	1575.502197	-2380.524902
 3.000000	1.200000	750.000000	126.974709	-4439.909180	1718.729736	-2594.204834
 3.000000	1.300000	750.000000	140.336227	-4809.900879	1861.956421	-2807.608398
 3.000000	1.400000	750.000000	153.957458	-5179.893066	2005.184082	-3020.751465
 3.000000	1.500000	750.000000	167.824265	-5549.886230	2148.412109	-3233.649414
 3.000000	1.600000	750.000000	181.924286	-5919.877930	2291.638916	-3446.314453
 3.000000	1.700000	750.000000	196.246475	-6289.871094	2434.866943	-3658.757568
 3.000000	1.800000	750.000000	210.780914	-6659.862305	2578.093750	-3870.987793
 3.000000	1.900000	750.000000	225.518784	-7029.856445	2721.322021	-4083.015381
 3.000000	2.000000	750.000000	240.451874	-7399.847656	2864.548828	-4294.847168
 3.000000	2.100000	750.000000	255.572876	-7769.839844	3007.775635	-4506.491211
 3.000000	2.200000	750.000000	270.875061	-8139.832520	3151.004395	-4717.953125
 3.000000	2.300000	750.000000	286.352234	-8509.826172	3294.231934	-4929.242188
 3.000000	2.400000	750.000000	301.998474	-8879.818359	3437.459473	-5140.360352
 3.000000	2.500000	750.000000	317.808594	-9249.809570	3580.686279	-5351.314941
 3.000000	2.600000	750.000000	333.777679	-9619.801758	3723.912842	-5562.110840
 3.000000	2.700000	750.000000	349.901123	-9989.794922	3867.141113	-5772.752930
 3.000000	2.800000	750.000000	366.174591	-10359.787109	4010.368896	-5983.243164
 3.000000	2.900000	750.000000	382.594025	-10729.780273	4153.596191	-6193.589844
 3.000000	3.000000	750.000000	399.155640	-11099.772461	4296.824219	-6403.791992
 3.000000	1.000000	800.000000	107.837395	-3699.923828	1432.274414	-2159.812012
 3.000000	1.100000	800.000000	121.481529	-4069.916260	1575.502197	-2372.932617
 3.000000	1.200000	800.000000	135.439697	-4439.909180	1718.729736	-2585.739746
 3.000000	1.300000	800.000000	149.691986	-4809.900879	1861.956421	-2798.252441
 3.000000	1.400000	800.000000	164.221268	-5179.893066	2005.184082	-3010.487549
 3.000000	1.500000	800.000000	179.012527	-5549.886230	2148.412109	-3222.461426
 3.000000	1.600000	800.000000	194.052567	-5919.877930	2291.638916	-3434.186523
 3.000000	1.700000	800.000000	209.329575	-6289.871094	2434.866943	-3645.674561
 3.000000	1.800000	800.000000	224.832962	-6659.862305	2578.093750	-3856.935791
 3.000000	1.900000	800.000000	240.553360	-7029.856445	2721.322021	-4067.980957
 3.000000	2.000000	800.000000	256.481995	-7399.847656	2864.548828	-4278.816895
 3.000000	2.100000	800.000000	272.611084	-7769.839844	3007.775635	-4489.453125
 3.000000	2.200000	800.000000	288.933411	-8139.832520	3151.004395	-4699.894531
 3.000000	2.300000	800.000000	305.442322	-8509.826172	3294.231934	-4910.151367
 3.000000	2.400000	800.000000	322.131714	-8879.818359	3437.459473	-5120.226563
 3.000000	2.500000	800.000000	338.995850	-9249.809570	3580.686279	-5330.127930
 3.000000	2.600000	800.000000	356.029572	-9619.801758	3723.912842	-5539.858887
 3.000000	2.700000	800.000000	373.227875	-9989.794922	3867.141113	-5749.425781
 3.000000	2.800000	800.000000	390.586273	-10359.787109	4010.368896	-5958.832031
 3.000000	2.900000	800.000000	408.100311	-10729.780273	4153.596191	-6168.083984
 3.000000	3.000000	800.000000	425.765991	-11099.772461	4296.824219	-6377.182129
 4.000000	1.000000	500.000000	67.398376	-4933.231445	1432.274414	-3433.558594
 4.000000	1.100000	500.000000	75.925957	-5426.555664	1575.502197	-3775.127197
 4.000000	1.200000	500.000000	84.649796	-5919.877930	1718.729736	-4116.498047
 4.000000	1.300000	500.000000	93.557487	-6413.201660	1861.956421	-4457.687500
 4.000000	1.400000	500.000000	102.638298	-6906.523926	2005.184082	-4798.701660
 4.000000	1.500000	500.000000	111.882843	-7399.847656	2148.412109	-5139.552734
 4.000000	1.600000	500.000000	121.282852	-7893.170410	2291.638916	-5480.248535
 4.000000	1.700000	500.000000	130.830978	-8386.494141	2434.866943	-5820.795898
 4.000000	1.800000	500.000000	140.520615	-8879.817383	2578.093750	-6161.202148
 4.000000	1.900000	500.000000	150.345840	-9373.139648	2721.322021	-6501.472168
 4.000000	2.000000	500.000000	160.301254	-9866.462891	2864.548828	-6841.612793
 4.000000	2.100000	500.000000	170.381912	-10359.786133	3007.775635	-7181.627930
 4.000000	2.200000	500.000000	180.583389	-10853.111328	3151.004395	-7521.523438
 4.000000	2.300000	500.000000	190.901459	-11346.433594	3294.231934	-7861.300781
 4.000000	2.400000	500.000000	201.332321	-11839.755859	3437.459473	-8200.964844
 4.000000	2.500000	500.000000	211.872406	-12333.080078	3580.686279	-8540.522461
 4.000000	2.600000	500.000000	222.518478	-12826.403320	3723.912842	-8879.971680
 4.000000	2.700000	500.000000	233.267441	-13319.725586	3867.141113	-9219.318359
 4.000000	2.800000	500.000000	244.116425	-13813.048828	4010.368896	-9558.564453
 4.000000	2.900000	500.000000	255.062683	-14306.373047	4153.596191	-9897.713867
 4.000000	3.000000	500.000000	266.103760	-14799.695313	4296.824219	-10236.766602
 4.000000	1.000000	550.000000	74.138214	-4933.231445	1432.274414	-3426.819092
 4.000000	1.100000	550.000000	83.518555	-5426.555664	1575.502197	-3767.534668
 4.000000	1.200000	550.000000	93.114792	-5919.877930	1718.729736	-4108.033203
 4.000000	1.300000	550.000000	102.913239	-6413.201660	1861.956421	-4448.332031
 4.000000	1.400000	550.000000	112.902122	-6906.523926	2005.184082	-4788.437988
 4.000000	1.500000	550.000000	123.071121	-7399.847656	2148.412109	-5128.364258
 4.000000	1.600000	550.000000	133.411118	-7893.170410	2291.638916	-5468.120605
 4.000000	1.700000	550.000000	143.914078	-8386.494141	2434.866943	-5807.712891
 4.000000	1.800000	550.000000	154.572693	-8879.817383	2578.093750	-6147.149902
 4.000000	1.900000	550.000000	165.380432	-9373.139648	2721.322021	-6486.437988
 4.000000	2.000000	550.000000	176.331375	-9866.462891	2864.548828	-6825.583008
 4.000000	2.100000	550.000000	187.420105	-10359.786133	3007.775635	-7164.589844
 4.000000	2.200000	550.000000	198.641724	-10853.111328	3151.004395	-7503.464355
 4.000000	2.300000	550.000000	209.991592	-11346.433594	3294.231934	-7842.209961
 4.000000	2.400000	550.000000	221.465530	-11839.755859	3437.459473	-8180.830566
 4.000000	2.500000	550.000000	233.059647	-12333.080078	3580.686279	-8519.333984
 4.000000	2.600000	550.000000	244.770309	-12826.403320	3723.912842	-8857.719727
 4.000000	2.700000	550.000000	256.594177	-13319.725586	3867.141113	-9195.991211
 4.000000	2.800000	550.000000	268.528046	-13813.048828	4010.368896	-9534.152344
 4.000000	2.900000	550.000000	280.568939	-14306.373047	4153.596191	-9872.208008
 4.000000	3.000000	550.000000	292.714081	-14799.695313	4296.824219	-10210.157227
 4.000000	1.000000	600.000000	80.878044	-4933.231445	1432.274414	-3420.079102
 4.000000	1.100000	600.000000	91.111153	-5426.555664	1575.502197	-3759.942139
